0	100	0.0	0.01	153855
0	100	0.01	0.02	75859
0	100	0.02	0.03	46992
0	100	0.03	0.04	31331
0	100	0.04	0.05	22569
0	100	0.05	0.06	17887
0	100	0.06	0.07	14519
0	100	0.07	0.08	12041
0	100	0.08	0.09	10235
0	100	0.09	0.1	8876
0	100	0.1	0.11	7698
0	100	0.11	0.12	6832
0	100	0.12	0.13	6313
0	100	0.13	0.14	5799
0	100	0.14	0.15	5328
0	100	0.15	0.16	4874
0	100	0.16	0.17	4511
0	100	0.17	0.18	4336
0	100	0.18	0.19	3909
0	100	0.19	0.2	3752
0	100	0.2	0.21	3530
0	100	0.21	0.22	3137
0	100	0.22	0.23	3237
0	100	0.23	0.24	3037
0	100	0.24	0.25	2786
0	100	0.25	0.26	2710
0	100	0.26	0.27	2696
0	100	0.27	0.28	2457
0	100	0.28	0.29	2377
0	100	0.29	0.3	2309
0	100	0.3	0.31	2229
0	100	0.31	0.32	2180
0	100	0.32	0.33	2097
0	100	0.33	0.34	1966
0	100	0.34	0.35	2120
0	100	0.35	0.36	1963
0	100	0.36	0.37	1911
0	100	0.37	0.38	1841
0	100	0.38	0.39	1885
0	100	0.39	0.4	1823
0	100	0.4	0.41	1741
0	100	0.41	0.42	1748
0	100	0.42	0.43	1772
0	100	0.43	0.44	1705
0	100	0.44	0.45	1627
0	100	0.45	0.46	1619
0	100	0.46	0.47	1620
0	100	0.47	0.48	1538
0	100	0.48	0.49	1620
0	100	0.49	0.5	1538
0	100	0.5	0.51	1617
0	100	0.51	0.52	1504
0	100	0.52	0.53	1508
0	100	0.53	0.54	1570
0	100	0.54	0.55	1518
0	100	0.55	0.56	1450
0	100	0.56	0.57	1526
0	100	0.57	0.58	1527
0	100	0.58	0.59	1540
0	100	0.59	0.6	1591
0	100	0.6	0.61	1526
0	100	0.61	0.62	1522
0	100	0.62	0.63	1549
0	100	0.63	0.64	1515
0	100	0.64	0.65	1550
0	100	0.65	0.66	1504
0	100	0.66	0.67	1569
0	100	0.67	0.68	1550
0	100	0.68	0.69	1567
0	100	0.69	0.7	1580
0	100	0.7	0.71	1647
0	100	0.71	0.72	1500
0	100	0.72	0.73	1547
0	100	0.73	0.74	1528
0	100	0.74	0.75	1608
0	100	0.75	0.76	1571
0	100	0.76	0.77	1572
0	100	0.77	0.78	1636
0	100	0.78	0.79	1593
0	100	0.79	0.8	1626
0	100	0.8	0.81	1561
0	100	0.81	0.82	1529
0	100	0.82	0.83	1575
0	100	0.83	0.84	1497
0	100	0.84	0.85	1541
0	100	0.85	0.86	1514
0	100	0.86	0.87	1559
0	100	0.87	0.88	1590
0	100	0.88	0.89	1538
0	100	0.89	0.9	1496
0	100	0.9	0.91	1545
0	100	0.91	0.92	1567
0	100	0.92	0.93	1577
0	100	0.93	0.94	1666
0	100	0.94	0.95	1653
0	100	0.95	0.96	1709
0	100	0.96	0.97	1772
0	100	0.97	0.98	1835
0	100	0.98	0.99	2145
0	100	0.99	1	3235
100	200	0.0	0.01	191577
100	200	0.01	0.02	75118
100	200	0.02	0.03	43613
100	200	0.03	0.04	28704
100	200	0.04	0.05	19915
100	200	0.05	0.06	15164
100	200	0.06	0.07	12014
100	200	0.07	0.08	9872
100	200	0.08	0.09	8194
100	200	0.09	0.1	7070
100	200	0.1	0.11	5927
100	200	0.11	0.12	5241
100	200	0.12	0.13	4736
100	200	0.13	0.14	4308
100	200	0.14	0.15	3829
100	200	0.15	0.16	3483
